sample_id,dataset,source_partition,label_field,label_id,label_name,raw_index,relative_path
cifar10-train-04184,cifar10,official_train,label,4,deer,4184,
cifar10-train-04185,cifar10,official_train,label,1,automobile,4185,
cifar10-train-04186,cifar10,official_train,label,2,bird,4186,
cifar10-train-04187,cifar10,official_train,label,7,horse,4187,
cifar10-train-04188,cifar10,official_train,label,5,dog,4188,
cifar10-train-04189,cifar10,official_train,label,2,bird,4189,
cifar10-train-04190,cifar10,official_train,label,6,frog,4190,
cifar10-train-04191,cifar10,official_train,label,8,ship,4191,
cifar10-train-04192,cifar10,official_train,label,0,airplane,4192,
cifar10-train-04193,cifar10,official_train,label,4,deer,4193,
cifar10-train-04194,cifar10,official_train,label,6,frog,4194,
cifar10-train-04195,cifar10,official_train,label,4,deer,4195,
cifar10-train-04196,cifar10,official_train,label,2,bird,4196,
cifar10-train-04197,cifar10,official_train,label,3,cat,4197,
cifar10-train-04198,cifar10,official_train,label,2,bird,4198,
cifar10-train-04199,cifar10,official_train,label,4,deer,4199,
cifar10-train-04200,cifar10,official_train,label,1,automobile,4200,
cifar10-train-04201,cifar10,official_train,label,6,frog,4201,
cifar10-train-04202,cifar10,official_train,label,0,airplane,4202,
cifar10-train-04203,cifar10,official_train,label,5,dog,4203,
cifar10-train-04204,cifar10,official_train,label,8,ship,4204,
cifar10-train-04205,cifar10,official_train,label,8,ship,4205,
cifar10-train-04206,cifar10,official_train,label,1,automobile,4206,
cifar10-train-04207,cifar10,official_train,label,8,ship,4207,
cifar10-train-04208,cifar10,official_train,label,6,frog,4208,
cifar10-train-04209,cifar10,official_train,label,2,bird,4209,
cifar10-train-04210,cifar10,official_train,label,8,ship,4210,
cifar10-train-04211,cifar10,official_train,label,2,bird,4211,
cifar10-train-04212,cifar10,official_train,label,4,deer,4212,
cifar10-train-04213,cifar10,official_train,label,4,deer,4213,
cifar10-train-04214,cifar10,official_train,label,0,airplane,4214,
cifar10-train-04215,cifar10,official_train,label,9,truck,4215,
cifar10-train-04216,cifar10,official_train,label,7,horse,4216,
cifar10-train-04217,cifar10,official_train,label,6,frog,4217,
cifar10-train-04218,cifar10,official_train,label,7,horse,4218,
cifar10-train-04219,cifar10,official_train,label,4,deer,4219,
cifar10-train-04220,cifar10,official_train,label,2,bird,4220,
cifar10-train-04221,cifar10,official_train,label,3,cat,4221,
cifar10-train-04222,cifar10,official_train,label,8,ship,4222,
cifar10-train-04223,cifar10,official_train,label,9,truck,4223,
cifar10-train-04224,cifar10,official_train,label,4,deer,4224,
cifar10-train-04225,cifar10,official_train,label,8,ship,4225,
cifar10-train-04226,cifar10,official_train,label,8,ship,4226,
cifar10-train-04227,cifar10,official_train,label,4,deer,4227,
cifar10-train-04228,cifar10,official_train,label,2,bird,4228,
cifar10-train-04229,cifar10,official_train,label,0,airplane,4229,
cifar10-train-04230,cifar10,official_train,label,1,automobile,4230,
cifar10-train-04231,cifar10,official_train,label,4,deer,4231,
cifar10-train-04232,cifar10,official_train,label,4,deer,4232,
cifar10-train-04233,cifar10,official_train,label,8,ship,4233,
cifar10-train-04234,cifar10,official_train,label,6,frog,4234,
cifar10-train-04235,cifar10,official_train,label,6,frog,4235,
cifar10-train-04236,cifar10,official_train,label,7,horse,4236,
cifar10-train-04237,cifar10,official_train,label,2,bird,4237,
cifar10-train-04238,cifar10,official_train,label,7,horse,4238,
cifar10-train-04239,cifar10,official_train,label,0,airplane,4239,
cifar10-train-04240,cifar10,official_train,label,0,airplane,4240,
cifar10-train-04241,cifar10,official_train,label,7,horse,4241,
cifar10-train-04242,cifar10,official_train,label,2,bird,4242,
cifar10-train-04243,cifar10,official_train,label,3,cat,4243,
cifar10-train-04244,cifar10,official_train,label,1,automobile,4244,
cifar10-train-04245,cifar10,official_train,label,8,ship,4245,
cifar10-train-04246,cifar10,official_train,label,9,truck,4246,
cifar10-train-04247,cifar10,official_train,label,7,horse,4247,
cifar10-train-04248,cifar10,official_train,label,7,horse,4248,
cifar10-train-04249,cifar10,official_train,label,0,airplane,4249,
cifar10-train-04250,cifar10,official_train,label,1,automobile,4250,
cifar10-train-04251,cifar10,official_train,label,7,horse,4251,
cifar10-train-04252,cifar10,official_train,label,9,truck,4252,
cifar10-train-04253,cifar10,official_train,label,7,horse,4253,
cifar10-train-04254,cifar10,official_train,label,7,horse,4254,
cifar10-train-04255,cifar10,official_train,label,5,dog,4255,
cifar10-train-04256,cifar10,official_train,label,9,truck,4256,
cifar10-train-04257,cifar10,official_train,label,2,bird,4257,
cifar10-train-04258,cifar10,official_train,label,7,horse,4258,
cifar10-train-04259,cifar10,official_train,label,5,dog,4259,
cifar10-train-04260,cifar10,official_train,label,5,dog,4260,
cifar10-train-04261,cifar10,official_train,label,1,automobile,4261,
cifar10-train-04262,cifar10,official_train,label,4,deer,4262,
cifar10-train-04263,cifar10,official_train,label,4,deer,4263,
cifar10-train-04264,cifar10,official_train,label,7,horse,4264,
cifar10-train-04265,cifar10,official_train,label,1,automobile,4265,
cifar10-train-04266,cifar10,official_train,label,3,cat,4266,
cifar10-train-04267,cifar10,official_train,label,6,frog,4267,
cifar10-train-04268,cifar10,official_train,label,3,cat,4268,
cifar10-train-04269,cifar10,official_train,label,0,airplane,4269,
cifar10-train-04270,cifar10,official_train,label,0,airplane,4270,
cifar10-train-04271,cifar10,official_train,label,0,airplane,4271,
cifar10-train-04272,cifar10,official_train,label,8,ship,4272,
cifar10-train-04273,cifar10,official_train,label,0,airplane,4273,
cifar10-train-04274,cifar10,official_train,label,8,ship,4274,
cifar10-train-04275,cifar10,official_train,label,5,dog,4275,
cifar10-train-04276,cifar10,official_train,label,6,frog,4276,
cifar10-train-04277,cifar10,official_train,label,8,ship,4277,
cifar10-train-04278,cifar10,official_train,label,6,frog,4278,
cifar10-train-04279,cifar10,official_train,label,6,frog,4279,
cifar10-train-04280,cifar10,official_train,label,4,deer,4280,
cifar10-train-04281,cifar10,official_train,label,0,airplane,4281,
cifar10-train-04282,cifar10,official_train,label,0,airplane,4282,
cifar10-train-04283,cifar10,official_train,label,8,ship,4283,
cifar10-train-04284,cifar10,official_train,label,6,frog,4284,
cifar10-train-04285,cifar10,official_train,label,7,horse,4285,
cifar10-train-04286,cifar10,official_train,label,4,deer,4286,
cifar10-train-04287,cifar10,official_train,label,8,ship,4287,
cifar10-train-04288,cifar10,official_train,label,3,cat,4288,
cifar10-train-04289,cifar10,official_train,label,9,truck,4289,
cifar10-train-04290,cifar10,official_train,label,4,deer,4290,
cifar10-train-04291,cifar10,official_train,label,9,truck,4291,
cifar10-train-04292,cifar10,official_train,label,8,ship,4292,
cifar10-train-04293,cifar10,official_train,label,2,bird,4293,
cifar10-train-04294,cifar10,official_train,label,3,cat,4294,
cifar10-train-04295,cifar10,official_train,label,0,airplane,4295,
cifar10-train-04296,cifar10,official_train,label,4,deer,4296,
cifar10-train-04297,cifar10,official_train,label,4,deer,4297,
cifar10-train-04298,cifar10,official_train,label,8,ship,4298,
cifar10-train-04299,cifar10,official_train,label,1,automobile,4299,
cifar10-train-04300,cifar10,official_train,label,8,ship,4300,
cifar10-train-04301,cifar10,official_train,label,4,deer,4301,
cifar10-train-04302,cifar10,official_train,label,3,cat,4302,
cifar10-train-04303,cifar10,official_train,label,8,ship,4303,
cifar10-train-04304,cifar10,official_train,label,8,ship,4304,
cifar10-train-04305,cifar10,official_train,label,4,deer,4305,
cifar10-train-04306,cifar10,official_train,label,2,bird,4306,
cifar10-train-04307,cifar10,official_train,label,4,deer,4307,
cifar10-train-04308,cifar10,official_train,label,3,cat,4308,
cifar10-train-04309,cifar10,official_train,label,6,frog,4309,
cifar10-train-04310,cifar10,official_train,label,3,cat,4310,
cifar10-train-04311,cifar10,official_train,label,0,airplane,4311,
cifar10-train-04312,cifar10,official_train,label,5,dog,4312,
cifar10-train-04313,cifar10,official_train,label,8,ship,4313,
cifar10-train-04314,cifar10,official_train,label,0,airplane,4314,
cifar10-train-04315,cifar10,official_train,label,7,horse,4315,
cifar10-train-04316,cifar10,official_train,label,5,dog,4316,
cifar10-train-04317,cifar10,official_train,label,4,deer,4317,
cifar10-train-04318,cifar10,official_train,label,7,horse,4318,
cifar10-train-04319,cifar10,official_train,label,5,dog,4319,
cifar10-train-04320,cifar10,official_train,label,8,ship,4320,
cifar10-train-04321,cifar10,official_train,label,9,truck,4321,
cifar10-train-04322,cifar10,official_train,label,0,airplane,4322,
cifar10-train-04323,cifar10,official_train,label,4,deer,4323,
cifar10-train-04324,cifar10,official_train,label,6,frog,4324,
cifar10-train-04325,cifar10,official_train,label,7,horse,4325,
cifar10-train-04326,cifar10,official_train,label,1,automobile,4326,
cifar10-train-04327,cifar10,official_train,label,1,automobile,4327,
cifar10-train-04328,cifar10,official_train,label,4,deer,4328,
cifar10-train-04329,cifar10,official_train,label,3,cat,4329,
cifar10-train-04330,cifar10,official_train,label,5,dog,4330,
cifar10-train-04331,cifar10,official_train,label,7,horse,4331,
cifar10-train-04332,cifar10,official_train,label,1,automobile,4332,
cifar10-train-04333,cifar10,official_train,label,7,horse,4333,
cifar10-train-04334,cifar10,official_train,label,1,automobile,4334,
cifar10-train-04335,cifar10,official_train,label,9,truck,4335,
cifar10-train-04336,cifar10,official_train,label,3,cat,4336,
cifar10-train-04337,cifar10,official_train,label,0,airplane,4337,
cifar10-train-04338,cifar10,official_train,label,0,airplane,4338,
cifar10-train-04339,cifar10,official_train,label,8,ship,4339,
cifar10-train-04340,cifar10,official_train,label,9,truck,4340,
cifar10-train-04341,cifar10,official_train,label,7,horse,4341,
cifar10-train-04342,cifar10,official_train,label,2,bird,4342,
cifar10-train-04343,cifar10,official_train,label,8,ship,4343,
cifar10-train-04344,cifar10,official_train,label,9,truck,4344,
cifar10-train-04345,cifar10,official_train,label,9,truck,4345,
cifar10-train-04346,cifar10,official_train,label,3,cat,4346,
cifar10-train-04347,cifar10,official_train,label,5,dog,4347,
cifar10-train-04348,cifar10,official_train,label,0,airplane,4348,
cifar10-train-04349,cifar10,official_train,label,3,cat,4349,
cifar10-train-04350,cifar10,official_train,label,3,cat,4350,
cifar10-train-04351,cifar10,official_train,label,2,bird,4351,
cifar10-train-04352,cifar10,official_train,label,1,automobile,4352,
cifar10-train-04353,cifar10,official_train,label,0,airplane,4353,
cifar10-train-04354,cifar10,official_train,label,1,automobile,4354,
cifar10-train-04355,cifar10,official_train,label,5,dog,4355,
cifar10-train-04356,cifar10,official_train,label,2,bird,4356,
cifar10-train-04357,cifar10,official_train,label,7,horse,4357,
cifar10-train-04358,cifar10,official_train,label,1,automobile,4358,
cifar10-train-04359,cifar10,official_train,label,4,deer,4359,
cifar10-train-04360,cifar10,official_train,label,1,automobile,4360,
cifar10-train-04361,cifar10,official_train,label,3,cat,4361,
cifar10-train-04362,cifar10,official_train,label,5,dog,4362,
cifar10-train-04363,cifar10,official_train,label,1,automobile,4363,
cifar10-train-04364,cifar10,official_train,label,9,truck,4364,
cifar10-train-04365,cifar10,official_train,label,8,ship,4365,
cifar10-train-04366,cifar10,official_train,label,5,dog,4366,
cifar10-train-04367,cifar10,official_train,label,2,bird,4367,
cifar10-train-04368,cifar10,official_train,label,0,airplane,4368,
cifar10-train-04369,cifar10,official_train,label,7,horse,4369,
cifar10-train-04370,cifar10,official_train,label,2,bird,4370,
cifar10-train-04371,cifar10,official_train,label,9,truck,4371,
cifar10-train-04372,cifar10,official_train,label,2,bird,4372,
cifar10-train-04373,cifar10,official_train,label,0,airplane,4373,
cifar10-train-04374,cifar10,official_train,label,9,truck,4374,
cifar10-train-04375,cifar10,official_train,label,2,bird,4375,
cifar10-train-04376,cifar10,official_train,label,2,bird,4376,
cifar10-train-04377,cifar10,official_train,label,6,frog,4377,
cifar10-train-04378,cifar10,official_train,label,2,bird,4378,
cifar10-train-04379,cifar10,official_train,label,1,automobile,4379,
cifar10-train-04380,cifar10,official_train,label,8,ship,4380,
cifar10-train-04381,cifar10,official_train,label,4,deer,4381,
cifar10-train-04382,cifar10,official_train,label,4,deer,4382,
cifar10-train-04383,cifar10,official_train,label,8,ship,4383,
cifar10-train-04384,cifar10,official_train,label,4,deer,4384,
cifar10-train-04385,cifar10,official_train,label,1,automobile,4385,
cifar10-train-04386,cifar10,official_train,label,7,horse,4386,
cifar10-train-04387,cifar10,official_train,label,0,airplane,4387,
cifar10-train-04388,cifar10,official_train,label,3,cat,4388,
cifar10-train-04389,cifar10,official_train,label,6,frog,4389,
cifar10-train-04390,cifar10,official_train,label,1,automobile,4390,
cifar10-train-04391,cifar10,official_train,label,6,frog,4391,
cifar10-train-04392,cifar10,official_train,label,3,cat,4392,
cifar10-train-04393,cifar10,official_train,label,7,horse,4393,
cifar10-train-04394,cifar10,official_train,label,4,deer,4394,
cifar10-train-04395,cifar10,official_train,label,4,deer,4395,
cifar10-train-04396,cifar10,official_train,label,7,horse,4396,
cifar10-train-04397,cifar10,official_train,label,8,ship,4397,
cifar10-train-04398,cifar10,official_train,label,2,bird,4398,
cifar10-train-04399,cifar10,official_train,label,7,horse,4399,
cifar10-train-04400,cifar10,official_train,label,4,deer,4400,
cifar10-train-04401,cifar10,official_train,label,7,horse,4401,
cifar10-train-04402,cifar10,official_train,label,3,cat,4402,
cifar10-train-04403,cifar10,official_train,label,6,frog,4403,
cifar10-train-04404,cifar10,official_train,label,6,frog,4404,
cifar10-train-04405,cifar10,official_train,label,3,cat,4405,
cifar10-train-04406,cifar10,official_train,label,5,dog,4406,
cifar10-train-04407,cifar10,official_train,label,9,truck,4407,
cifar10-train-04408,cifar10,official_train,label,8,ship,4408,
cifar10-train-04409,cifar10,official_train,label,6,frog,4409,
cifar10-train-04410,cifar10,official_train,label,0,airplane,4410,
cifar10-train-04411,cifar10,official_train,label,0,airplane,4411,
cifar10-train-04412,cifar10,official_train,label,8,ship,4412,
cifar10-train-04413,cifar10,official_train,label,4,deer,4413,
cifar10-train-04414,cifar10,official_train,label,3,cat,4414,
cifar10-train-04415,cifar10,official_train,label,6,frog,4415,
cifar10-train-04416,cifar10,official_train,label,9,truck,4416,
cifar10-train-04417,cifar10,official_train,label,6,frog,4417,
cifar10-train-04418,cifar10,official_train,label,2,bird,4418,
cifar10-train-04419,cifar10,official_train,label,5,dog,4419,
cifar10-train-04420,cifar10,official_train,label,0,airplane,4420,
cifar10-train-04421,cifar10,official_train,label,6,frog,4421,
cifar10-train-04422,cifar10,official_train,label,3,cat,4422,
cifar10-train-04423,cifar10,official_train,label,1,automobile,4423,
cifar10-train-04424,cifar10,official_train,label,5,dog,4424,
cifar10-train-04425,cifar10,official_train,label,2,bird,4425,
cifar10-train-04426,cifar10,official_train,label,2,bird,4426,
cifar10-train-04427,cifar10,official_train,label,7,horse,4427,
cifar10-train-04428,cifar10,official_train,label,3,cat,4428,
cifar10-train-04429,cifar10,official_train,label,4,deer,4429,
cifar10-train-04430,cifar10,official_train,label,6,frog,4430,
cifar10-train-04431,cifar10,official_train,label,2,bird,4431,
cifar10-train-04432,cifar10,official_train,label,8,ship,4432,
cifar10-train-04433,cifar10,official_train,label,7,horse,4433,
cifar10-train-04434,cifar10,official_train,label,6,frog,4434,
cifar10-train-04435,cifar10,official_train,label,3,cat,4435,
cifar10-train-04436,cifar10,official_train,label,9,truck,4436,
cifar10-train-04437,cifar10,official_train,label,3,cat,4437,
cifar10-train-04438,cifar10,official_train,label,4,deer,4438,
cifar10-train-04439,cifar10,official_train,label,3,cat,4439,
cifar10-train-04440,cifar10,official_train,label,6,frog,4440,
cifar10-train-04441,cifar10,official_train,label,7,horse,4441,
cifar10-train-04442,cifar10,official_train,label,7,horse,4442,
cifar10-train-04443,cifar10,official_train,label,1,automobile,4443,
cifar10-train-04444,cifar10,official_train,label,1,automobile,4444,
cifar10-train-04445,cifar10,official_train,label,7,horse,4445,
cifar10-train-04446,cifar10,official_train,label,8,ship,4446,
cifar10-train-04447,cifar10,official_train,label,4,deer,4447,
cifar10-train-04448,cifar10,official_train,label,5,dog,4448,
cifar10-train-04449,cifar10,official_train,label,3,cat,4449,
cifar10-train-04450,cifar10,official_train,label,6,frog,4450,
cifar10-train-04451,cifar10,official_train,label,5,dog,4451,
cifar10-train-04452,cifar10,official_train,label,6,frog,4452,
cifar10-train-04453,cifar10,official_train,label,2,bird,4453,
cifar10-train-04454,cifar10,official_train,label,9,truck,4454,
cifar10-train-04455,cifar10,official_train,label,2,bird,4455,
cifar10-train-04456,cifar10,official_train,label,5,dog,4456,
cifar10-train-04457,cifar10,official_train,label,9,truck,4457,
cifar10-train-04458,cifar10,official_train,label,1,automobile,4458,
cifar10-train-04459,cifar10,official_train,label,1,automobile,4459,
cifar10-train-04460,cifar10,official_train,label,7,horse,4460,
cifar10-train-04461,cifar10,official_train,label,8,ship,4461,
cifar10-train-04462,cifar10,official_train,label,3,cat,4462,
cifar10-train-04463,cifar10,official_train,label,5,dog,4463,
cifar10-train-04464,cifar10,official_train,label,1,automobile,4464,
cifar10-train-04465,cifar10,official_train,label,3,cat,4465,
cifar10-train-04466,cifar10,official_train,label,8,ship,4466,
cifar10-train-04467,cifar10,official_train,label,5,dog,4467,
cifar10-train-04468,cifar10,official_train,label,0,airplane,4468,
cifar10-train-04469,cifar10,official_train,label,8,ship,4469,
cifar10-train-04470,cifar10,official_train,label,0,airplane,4470,
cifar10-train-04471,cifar10,official_train,label,2,bird,4471,
cifar10-train-04472,cifar10,official_train,label,3,cat,4472,
cifar10-train-04473,cifar10,official_train,label,9,truck,4473,
cifar10-train-04474,cifar10,official_train,label,8,ship,4474,
cifar10-train-04475,cifar10,official_train,label,3,cat,4475,
cifar10-train-04476,cifar10,official_train,label,0,airplane,4476,
cifar10-train-04477,cifar10,official_train,label,0,airplane,4477,
cifar10-train-04478,cifar10,official_train,label,7,horse,4478,
cifar10-train-04479,cifar10,official_train,label,5,dog,4479,
cifar10-train-04480,cifar10,official_train,label,7,horse,4480,
cifar10-train-04481,cifar10,official_train,label,3,cat,4481,
cifar10-train-04482,cifar10,official_train,label,2,bird,4482,
cifar10-train-04483,cifar10,official_train,label,3,cat,4483,
cifar10-train-04484,cifar10,official_train,label,3,cat,4484,
cifar10-train-04485,cifar10,official_train,label,7,horse,4485,
cifar10-train-04486,cifar10,official_train,label,5,dog,4486,
cifar10-train-04487,cifar10,official_train,label,5,dog,4487,
cifar10-train-04488,cifar10,official_train,label,6,frog,4488,
cifar10-train-04489,cifar10,official_train,label,9,truck,4489,
cifar10-train-04490,cifar10,official_train,label,0,airplane,4490,
cifar10-train-04491,cifar10,official_train,label,2,bird,4491,
cifar10-train-04492,cifar10,official_train,label,1,automobile,4492,
cifar10-train-04493,cifar10,official_train,label,2,bird,4493,
cifar10-train-04494,cifar10,official_train,label,5,dog,4494,
cifar10-train-04495,cifar10,official_train,label,5,dog,4495,
cifar10-train-04496,cifar10,official_train,label,1,automobile,4496,
cifar10-train-04497,cifar10,official_train,label,4,deer,4497,
cifar10-train-04498,cifar10,official_train,label,0,airplane,4498,
cifar10-train-04499,cifar10,official_train,label,7,horse,4499,
cifar10-train-04500,cifar10,official_train,label,1,automobile,4500,
cifar10-train-04501,cifar10,official_train,label,8,ship,4501,
cifar10-train-04502,cifar10,official_train,label,8,ship,4502,
cifar10-train-04503,cifar10,official_train,label,4,deer,4503,
cifar10-train-04504,cifar10,official_train,label,0,airplane,4504,
cifar10-train-04505,cifar10,official_train,label,1,automobile,4505,
cifar10-train-04506,cifar10,official_train,label,7,horse,4506,
cifar10-train-04507,cifar10,official_train,label,8,ship,4507,
cifar10-train-04508,cifar10,official_train,label,9,truck,4508,
cifar10-train-04509,cifar10,official_train,label,0,airplane,4509,
cifar10-train-04510,cifar10,official_train,label,7,horse,4510,
cifar10-train-04511,cifar10,official_train,label,2,bird,4511,
cifar10-train-04512,cifar10,official_train,label,5,dog,4512,
cifar10-train-04513,cifar10,official_train,label,7,horse,4513,
cifar10-train-04514,cifar10,official_train,label,8,ship,4514,
cifar10-train-04515,cifar10,official_train,label,3,cat,4515,
cifar10-train-04516,cifar10,official_train,label,0,airplane,4516,
cifar10-train-04517,cifar10,official_train,label,1,automobile,4517,
cifar10-train-04518,cifar10,official_train,label,2,bird,4518,
cifar10-train-04519,cifar10,official_train,label,3,cat,4519,
cifar10-train-04520,cifar10,official_train,label,9,truck,4520,
cifar10-train-04521,cifar10,official_train,label,2,bird,4521,
cifar10-train-04522,cifar10,official_train,label,7,horse,4522,
cifar10-train-04523,cifar10,official_train,label,0,airplane,4523,
cifar10-train-04524,cifar10,official_train,label,0,airplane,4524,
cifar10-train-04525,cifar10,official_train,label,2,bird,4525,
cifar10-train-04526,cifar10,official_train,label,2,bird,4526,
cifar10-train-04527,cifar10,official_train,label,4,deer,4527,
cifar10-train-04528,cifar10,official_train,label,1,automobile,4528,
cifar10-train-04529,cifar10,official_train,label,5,dog,4529,
cifar10-train-04530,cifar10,official_train,label,3,cat,4530,
cifar10-train-04531,cifar10,official_train,label,3,cat,4531,
cifar10-train-04532,cifar10,official_train,label,5,dog,4532,
cifar10-train-04533,cifar10,official_train,label,1,automobile,4533,
cifar10-train-04534,cifar10,official_train,label,5,dog,4534,
cifar10-train-04535,cifar10,official_train,label,5,dog,4535,
cifar10-train-04536,cifar10,official_train,label,9,truck,4536,
cifar10-train-04537,cifar10,official_train,label,0,airplane,4537,
cifar10-train-04538,cifar10,official_train,label,9,truck,4538,
cifar10-train-04539,cifar10,official_train,label,8,ship,4539,
cifar10-train-04540,cifar10,official_train,label,0,airplane,4540,
cifar10-train-04541,cifar10,official_train,label,9,truck,4541,
cifar10-train-04542,cifar10,official_train,label,3,cat,4542,
cifar10-train-04543,cifar10,official_train,label,0,airplane,4543,
cifar10-train-04544,cifar10,official_train,label,7,horse,4544,
cifar10-train-04545,cifar10,official_train,label,9,truck,4545,
cifar10-train-04546,cifar10,official_train,label,6,frog,4546,
cifar10-train-04547,cifar10,official_train,label,5,dog,4547,
cifar10-train-04548,cifar10,official_train,label,5,dog,4548,
cifar10-train-04549,cifar10,official_train,label,2,bird,4549,
cifar10-train-04550,cifar10,official_train,label,6,frog,4550,
cifar10-train-04551,cifar10,official_train,label,8,ship,4551,
cifar10-train-04552,cifar10,official_train,label,0,airplane,4552,
cifar10-train-04553,cifar10,official_train,label,1,automobile,4553,
cifar10-train-04554,cifar10,official_train,label,7,horse,4554,
cifar10-train-04555,cifar10,official_train,label,7,horse,4555,
cifar10-train-04556,cifar10,official_train,label,7,horse,4556,
cifar10-train-04557,cifar10,official_train,label,1,automobile,4557,
cifar10-train-04558,cifar10,official_train,label,3,cat,4558,
cifar10-train-04559,cifar10,official_train,label,0,airplane,4559,
cifar10-train-04560,cifar10,official_train,label,1,automobile,4560,
cifar10-train-04561,cifar10,official_train,label,4,deer,4561,
cifar10-train-04562,cifar10,official_train,label,1,automobile,4562,
cifar10-train-04563,cifar10,official_train,label,0,airplane,4563,
cifar10-train-04564,cifar10,official_train,label,3,cat,4564,
cifar10-train-04565,cifar10,official_train,label,1,automobile,4565,
cifar10-train-04566,cifar10,official_train,label,9,truck,4566,
cifar10-train-04567,cifar10,official_train,label,0,airplane,4567,
cifar10-train-04568,cifar10,official_train,label,6,frog,4568,
cifar10-train-04569,cifar10,official_train,label,3,cat,4569,
cifar10-train-04570,cifar10,official_train,label,6,frog,4570,
cifar10-train-04571,cifar10,official_train,label,0,airplane,4571,
cifar10-train-04572,cifar10,official_train,label,5,dog,4572,
cifar10-train-04573,cifar10,official_train,label,4,deer,4573,
cifar10-train-04574,cifar10,official_train,label,0,airplane,4574,
cifar10-train-04575,cifar10,official_train,label,8,ship,4575,
cifar10-train-04576,cifar10,official_train,label,8,ship,4576,
cifar10-train-04577,cifar10,official_train,label,0,airplane,4577,
cifar10-train-04578,cifar10,official_train,label,1,automobile,4578,
cifar10-train-04579,cifar10,official_train,label,5,dog,4579,
cifar10-train-04580,cifar10,official_train,label,8,ship,4580,
cifar10-train-04581,cifar10,official_train,label,3,cat,4581,
cifar10-train-04582,cifar10,official_train,label,7,horse,4582,
cifar10-train-04583,cifar10,official_train,label,2,bird,4583,
cifar10-train-04584,cifar10,official_train,label,9,truck,4584,
cifar10-train-04585,cifar10,official_train,label,1,automobile,4585,
cifar10-train-04586,cifar10,official_train,label,9,truck,4586,
cifar10-train-04587,cifar10,official_train,label,9,truck,4587,
cifar10-train-04588,cifar10,official_train,label,2,bird,4588,
cifar10-train-04589,cifar10,official_train,label,7,horse,4589,
cifar10-train-04590,cifar10,official_train,label,6,frog,4590,
cifar10-train-04591,cifar10,official_train,label,1,automobile,4591,
cifar10-train-04592,cifar10,official_train,label,0,airplane,4592,
cifar10-train-04593,cifar10,official_train,label,9,truck,4593,
cifar10-train-04594,cifar10,official_train,label,8,ship,4594,
cifar10-train-04595,cifar10,official_train,label,8,ship,4595,
cifar10-train-04596,cifar10,official_train,label,6,frog,4596,
cifar10-train-04597,cifar10,official_train,label,0,airplane,4597,
cifar10-train-04598,cifar10,official_train,label,2,bird,4598,
cifar10-train-04599,cifar10,official_train,label,0,airplane,4599,
cifar10-train-04600,cifar10,official_train,label,5,dog,4600,
cifar10-train-04601,cifar10,official_train,label,0,airplane,4601,
cifar10-train-04602,cifar10,official_train,label,8,ship,4602,
cifar10-train-04603,cifar10,official_train,label,9,truck,4603,
cifar10-train-04604,cifar10,official_train,label,2,bird,4604,
cifar10-train-04605,cifar10,official_train,label,6,frog,4605,
cifar10-train-04606,cifar10,official_train,label,6,frog,4606,
cifar10-train-04607,cifar10,official_train,label,1,automobile,4607,
cifar10-train-04608,cifar10,official_train,label,2,bird,4608,
cifar10-train-04609,cifar10,official_train,label,1,automobile,4609,
cifar10-train-04610,cifar10,official_train,label,5,dog,4610,
cifar10-train-04611,cifar10,official_train,label,8,ship,4611,
cifar10-train-04612,cifar10,official_train,label,9,truck,4612,
cifar10-train-04613,cifar10,official_train,label,7,horse,4613,
cifar10-train-04614,cifar10,official_train,label,4,deer,4614,
cifar10-train-04615,cifar10,official_train,label,1,automobile,4615,
cifar10-train-04616,cifar10,official_train,label,2,bird,4616,
cifar10-train-04617,cifar10,official_train,label,8,ship,4617,
cifar10-train-04618,cifar10,official_train,label,9,truck,4618,
cifar10-train-04619,cifar10,official_train,label,0,airplane,4619,
cifar10-train-04620,cifar10,official_train,label,2,bird,4620,
cifar10-train-04621,cifar10,official_train,label,0,airplane,4621,
cifar10-train-04622,cifar10,official_train,label,9,truck,4622,
cifar10-train-04623,cifar10,official_train,label,9,truck,4623,
cifar10-train-04624,cifar10,official_train,label,1,automobile,4624,
cifar10-train-04625,cifar10,official_train,label,1,automobile,4625,
cifar10-train-04626,cifar10,official_train,label,5,dog,4626,
cifar10-train-04627,cifar10,official_train,label,5,dog,4627,
cifar10-train-04628,cifar10,official_train,label,3,cat,4628,
cifar10-train-04629,cifar10,official_train,label,9,truck,4629,
cifar10-train-04630,cifar10,official_train,label,3,cat,4630,
cifar10-train-04631,cifar10,official_train,label,1,automobile,4631,
cifar10-train-04632,cifar10,official_train,label,5,dog,4632,
cifar10-train-04633,cifar10,official_train,label,2,bird,4633,
cifar10-train-04634,cifar10,official_train,label,2,bird,4634,
cifar10-train-04635,cifar10,official_train,label,5,dog,4635,
cifar10-train-04636,cifar10,official_train,label,1,automobile,4636,
cifar10-train-04637,cifar10,official_train,label,6,frog,4637,
cifar10-train-04638,cifar10,official_train,label,9,truck,4638,
cifar10-train-04639,cifar10,official_train,label,5,dog,4639,
cifar10-train-04640,cifar10,official_train,label,4,deer,4640,
cifar10-train-04641,cifar10,official_train,label,5,dog,4641,
cifar10-train-04642,cifar10,official_train,label,4,deer,4642,
cifar10-train-04643,cifar10,official_train,label,9,truck,4643,
cifar10-train-04644,cifar10,official_train,label,6,frog,4644,
cifar10-train-04645,cifar10,official_train,label,0,airplane,4645,
